"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"State"	"State Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"2017"	"2017"	"Apr., 2017"	"2017/04"	"Washington"	"53"	"Snohomish County, WA"	"53061"	24	Not Applicable	Not Applicable
	"2017"	"2017"	"Apr., 2017"	"2017/04"	"Washington"	"53"	"Spokane County, WA"	"53063"	27	Not Applicable	Not Applicable
	"2017"	"2017"	"Apr., 2017"	"2017/04"	"Washington"	"53"	"Thurston County, WA"	"53067"	15	Not Applicable	Not Applicable
	"2017"	"2017"	"Apr., 2017"	"2017/04"	"Washington"	"53"	"Yakima County, WA"	"53077"	14	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Apr., 2017"	"2017/04"	"Washington"	"53"			265	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Apr., 2017"	"2017/04"					1556	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Alameda County, CA"	"06001"	27	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Butte County, CA"	"06007"	17	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Contra Costa County, CA"	"06013"	33	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Fresno County, CA"	"06019"	26	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Kern County, CA"	"06029"	31	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Los Angeles County, CA"	"06037"	239	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Orange County, CA"	"06059"	72	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Riverside County, CA"	"06065"	83	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Sacramento County, CA"	"06067"	46	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"San Bernardino County, CA"	"06071"	92	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"San Diego County, CA"	"06073"	96	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"San Francisco County, CA"	"06075"	18	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"San Joaquin County, CA"	"06077"	27	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"San Luis Obispo County, CA"	"06079"	24	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"San Mateo County, CA"	"06081"	21	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Santa Barbara County, CA"	"06083"	19	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Santa Clara County, CA"	"06085"	14	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Shasta County, CA"	"06089"	13	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Solano County, CA"	"06095"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Sonoma County, CA"	"06097"	13	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Stanislaus County, CA"	"06099"	16	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Tulare County, CA"	"06107"	12	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"	"Ventura County, CA"	"06111"	26	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"May, 2017"	"2017/05"	"California"	"06"			1082	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Oregon"	"41"	"Clackamas County, OR"	"41005"	16	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Oregon"	"41"	"Deschutes County, OR"	"41017"	14	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Oregon"	"41"	"Jackson County, OR"	"41029"	12	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Oregon"	"41"	"Lane County, OR"	"41039"	20	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Oregon"	"41"	"Marion County, OR"	"41047"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	14	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Oregon"	"41"	"Washington County, OR"	"41067"	12	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"May, 2017"	"2017/05"	"Oregon"	"41"			174	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Washington"	"53"	"Clark County, WA"	"53011"	12	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Washington"	"53"	"King County, WA"	"53033"	29	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Washington"	"53"	"Pierce County, WA"	"53053"	23	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Washington"	"53"	"Snohomish County, WA"	"53061"	24	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Washington"	"53"	"Spokane County, WA"	"53063"	27	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Washington"	"53"	"Thurston County, WA"	"53067"	10	Not Applicable	Not Applicable
	"2017"	"2017"	"May, 2017"	"2017/05"	"Washington"	"53"	"Whatcom County, WA"	"53073"	14	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"May, 2017"	"2017/05"	"Washington"	"53"			214	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"May, 2017"	"2017/05"					1470	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Alameda County, CA"	"06001"	25	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Contra Costa County, CA"	"06013"	27	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"El Dorado County, CA"	"06017"	10	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Fresno County, CA"	"06019"	24	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Humboldt County, CA"	"06023"	12	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Kern County, CA"	"06029"	22	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Los Angeles County, CA"	"06037"	194	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Monterey County, CA"	"06053"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Orange County, CA"	"06059"	76	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Riverside County, CA"	"06065"	85	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Sacramento County, CA"	"06067"	53	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"San Bernardino County, CA"	"06071"	83	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"San Diego County, CA"	"06073"	82	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"San Francisco County, CA"	"06075"	26	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"San Joaquin County, CA"	"06077"	23	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"San Luis Obispo County, CA"	"06079"	12	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"San Mateo County, CA"	"06081"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Santa Barbara County, CA"	"06083"	14	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Santa Clara County, CA"	"06085"	23	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Shasta County, CA"	"06089"	16	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Sonoma County, CA"	"06097"	14	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Stanislaus County, CA"	"06099"	23	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"	"Ventura County, CA"	"06111"	20	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Jun., 2017"	"2017/06"	"California"	"06"			990	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Oregon"	"41"	"Lane County, OR"	"41039"	19	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Oregon"	"41"	"Linn County, OR"	"41043"	10	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	15	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Oregon"	"41"	"Washington County, OR"	"41067"	10	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Oregon"	"41"			142	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Washington"	"53"	"Clark County, WA"	"53011"	14	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Washington"	"53"	"King County, WA"	"53033"	32	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Washington"	"53"	"Pierce County, WA"	"53053"	24	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Washington"	"53"	"Snohomish County, WA"	"53061"	12	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Washington"	"53"	"Spokane County, WA"	"53063"	24	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Washington"	"53"	"Thurston County, WA"	"53067"	18	Not Applicable	Not Applicable
	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Washington"	"53"	"Yakima County, WA"	"53077"	10	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Washington"	"53"			204	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Jun., 2017"	"2017/06"					1336	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Alameda County, CA"	"06001"	36	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Butte County, CA"	"06007"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Contra Costa County, CA"	"06013"	17	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"El Dorado County, CA"	"06017"	13	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Fresno County, CA"	"06019"	21	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Kern County, CA"	"06029"	31	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Los Angeles County, CA"	"06037"	218	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Orange County, CA"	"06059"	65	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Placer County, CA"	"06061"	14	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Riverside County, CA"	"06065"	75	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Sacramento County, CA"	"06067"	47	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"San Bernardino County, CA"	"06071"	60	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"San Diego County, CA"	"06073"	64	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"San Francisco County, CA"	"06075"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"San Joaquin County, CA"	"06077"	17	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"San Luis Obispo County, CA"	"06079"	13	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"San Mateo County, CA"	"06081"	16	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Santa Clara County, CA"	"06085"	20	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Shasta County, CA"	"06089"	15	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Sonoma County, CA"	"06097"	19	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Stanislaus County, CA"	"06099"	15	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Tulare County, CA"	"06107"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"	"Ventura County, CA"	"06111"	22	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Jul., 2017"	"2017/07"	"California"	"06"			924	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Oregon"	"41"	"Clackamas County, OR"	"41005"	12	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Oregon"	"41"	"Jackson County, OR"	"41029"	12	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Oregon"	"41"	"Lane County, OR"	"41039"	17	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Oregon"	"41"	"Marion County, OR"	"41047"	15	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	13	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Oregon"	"41"			149	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Washington"	"53"	"Clark County, WA"	"53011"	12	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Washington"	"53"	"Cowlitz County, WA"	"53015"	10	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Washington"	"53"	"King County, WA"	"53033"	27	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Washington"	"53"	"Pierce County, WA"	"53053"	24	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Washington"	"53"	"Snohomish County, WA"	"53061"	21	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Washington"	"53"	"Spokane County, WA"	"53063"	25	Not Applicable	Not Applicable
	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Washington"	"53"	"Yakima County, WA"	"53077"	11	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Washington"	"53"			195	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Jul., 2017"	"2017/07"					1268	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Alameda County, CA"	"06001"	26	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Contra Costa County, CA"	"06013"	26	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"El Dorado County, CA"	"06017"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Fresno County, CA"	"06019"	18	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Kern County, CA"	"06029"	24	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Los Angeles County, CA"	"06037"	203	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Orange County, CA"	"06059"	62	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Placer County, CA"	"06061"	10	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Riverside County, CA"	"06065"	59	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Sacramento County, CA"	"06067"	26	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"San Bernardino County, CA"	"06071"	77	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"San Diego County, CA"	"06073"	66	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"San Francisco County, CA"	"06075"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"San Joaquin County, CA"	"06077"	14	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"San Luis Obispo County, CA"	"06079"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"San Mateo County, CA"	"06081"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Santa Barbara County, CA"	"06083"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Santa Clara County, CA"	"06085"	24	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Shasta County, CA"	"06089"	12	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Sonoma County, CA"	"06097"	15	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Stanislaus County, CA"	"06099"	13	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"	"Ventura County, CA"	"06111"	21	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"California"	"06"			866	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Oregon"	"41"	"Lane County, OR"	"41039"	14	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	20	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Oregon"	"41"			121	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Washington"	"53"	"Clark County, WA"	"53011"	16	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Washington"	"53"	"King County, WA"	"53033"	33	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Washington"	"53"	"Pierce County, WA"	"53053"	29	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Washington"	"53"	"Snohomish County, WA"	"53061"	18	Not Applicable	Not Applicable
	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Washington"	"53"	"Spokane County, WA"	"53063"	29	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Washington"	"53"			215	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Aug., 2017"	"2017/08"					1202	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Alameda County, CA"	"06001"	23	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Butte County, CA"	"06007"	17	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Contra Costa County, CA"	"06013"	26	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Fresno County, CA"	"06019"	32	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Kern County, CA"	"06029"	31	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Los Angeles County, CA"	"06037"	202	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Monterey County, CA"	"06053"	10	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Orange County, CA"	"06059"	62	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Placer County, CA"	"06061"	10	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Riverside County, CA"	"06065"	75	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Sacramento County, CA"	"06067"	36	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"San Bernardino County, CA"	"06071"	57	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"San Diego County, CA"	"06073"	60	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"San Francisco County, CA"	"06075"	21	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"San Joaquin County, CA"	"06077"	14	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"San Mateo County, CA"	"06081"	10	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Santa Barbara County, CA"	"06083"	13	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Santa Clara County, CA"	"06085"	14	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Shasta County, CA"	"06089"	14	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Sonoma County, CA"	"06097"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Stanislaus County, CA"	"06099"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Ventura County, CA"	"06111"	21	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"	"Yolo County, CA"	"06113"	14	Not Applicable	Not Applicable
"Total"	"2017"	"2017"	"Sep., 2017"	"2017/09"	"California"	"06"			864	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"Oregon"	"41"	"Clackamas County, OR"	"41005"	13	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"Oregon"	"41"	"Jackson County, OR"	"41029"	12	Not Applicable	Not Applicable
	"2017"	"2017"	"Sep., 2017"	"2017/09"	"Oregon"	"41"	"Lane County, OR"	"41039"	19	Not Applicable	Not Applicable
